date,train_id,depot,rs_days_from_plan,sig_days_from_plan,tel_days_from_plan,job_open_count,job_critical_count,branding_req_hours,branding_alloc_hours,mileage_km,bogie_wear_index,cleaning_slot,stabling_position,estimated_shunting_mins,prev_night_shunting_count,iot_temp_avg_c,hvac_alert,last_maintenance_date,predicted_failure_risk,manual_override_flag,assigned_status
2025-08-29,KM-T111,Tripunithura Depot,4,19,-7,1,0,15.6,7.069248350110951,2934,0.2762584337916233,No-Clean,Bay-1,32,0,25.71,0,2025-07-05,0.297,0,IBL
2025-08-29,KM-T112,Tripunithura Depot,-13,12,13,3,2,9.2,16.6295262894745,3433,0.2827177203575219,No-Clean,Bay-2,33,2,27.14,0,2025-05-29,0.269,0,IBL
2025-08-29,KM-T113,Pettah Depot,1,-5,15,0,0,6.7,4.678035918666077,3702,0.2096127773673579,Night-A,Bay-8,36,1,27.98,0,2025-06-18,0.123,0,Service
2025-08-29,KM-T114,Tripunithura Depot,3,8,5,0,0,4.9,13.275980042439045,3636,0.4510007424412626,No-Clean,Bay-4,20,1,27.66,0,2025-08-07,0.208,1,Service
2025-08-29,KM-T115,Pettah Depot,42,5,4,0,0,0.4,14.078642958100927,2560,0.2723189791584873,Night-A,Bay-2,21,0,26.69,0,2025-08-22,0.145,1,Service
2025-08-29,KM-T116,Tripunithura Depot,64,35,-8,0,0,0.2,0.568246615829786,3174,0.2989533304600079,Night-A,Bay-7,19,1,23.86,0,2025-05-15,0.305,1,IBL
2025-08-29,KM-T117,Pettah Depot,23,59,14,1,1,1.1,12.013561823357678,3687,0.30051291787111584,Night-B,Bay-3,17,2,30.17,0,2025-06-10,0.275,0,IBL
2025-08-29,KM-T118,Pettah Depot,11,-6,11,1,1,6.2,6.06983719675247,3086,0.193364328626801,Night-B,Bay-11,29,1,27.87,0,2025-06-11,0.238,1,IBL
2025-08-29,KM-T119,Pettah Depot,9,23,15,1,0,10.9,12.554235337360959,3013,0.2727895419983647,Night-A,Bay-6,17,0,26.55,0,2025-08-04,0.145,0,Service
2025-08-29,KM-T120,Pettah Depot,60,36,-11,3,1,12.0,12.450592170691477,3126,0.20013619242131483,No-Clean,Bay-11,35,2,27.74,0,2025-08-14,0.39,1,IBL
2025-08-29,KM-T121,Tripunithura Depot,45,8,2,0,0,12.4,8.505898360420113,3813,0.39079088141599316,Night-A,Bay-2,16,0,26.93,0,2025-05-10,0.337,1,Standby
2025-08-29,KM-T122,Tripunithura Depot,11,-8,-1,4,1,12.8,15.024481079760697,3342,0.10864614998195395,Night-A,Bay-4,30,1,27.08,0,2025-07-23,0.358,1,IBL
2025-08-29,KM-T123,Tripunithura Depot,50,4,8,1,0,5.4,1.9260157937002185,3320,0.14177264372424395,Night-A,Bay-9,21,0,24.51,0,2025-04-28,0.1,0,Standby
2025-08-29,KM-T124,Tripunithura Depot,36,43,18,2,0,0.4,5.1062669235292555,3083,0.36683792491310585,No-Clean,Bay-1,23,1,28.86,0,2025-08-17,0.178,0,Service
2025-08-29,KM-T125,Pettah Depot,28,20,29,0,0,3.9,5.505992312101753,3353,0.20459803141041172,Night-B,Bay-12,16,1,26.6,0,2025-05-07,0.122,0,Service
2025-08-29,KM-T126,Tripunithura Depot,1,12,27,0,0,2.2,4.546161032742019,3688,0.5680797355303143,No-Clean,Bay-2,27,1,23.74,0,2025-07-03,0.249,0,Service
2025-08-29,KM-T127,Tripunithura Depot,46,14,11,1,0,9.3,1.039395053042138,3048,0.10270160641341773,Night-A,Bay-3,25,2,28.61,0,2025-06-02,0.086,0,Standby
2025-08-29,KM-T128,Pettah Depot,-7,13,10,0,0,12.8,10.125683110302187,2701,0.4404420503151145,No-Clean,Bay-8,53,1,26.53,0,2025-08-09,0.204,0,IBL
2025-08-29,KM-T129,Pettah Depot,39,25,5,1,0,11.8,4.860469346026954,3571,0.42013372982964764,Night-A,Bay-1,20,1,23.83,0,2025-05-15,0.197,0,Service
2025-08-29,KM-T130,Pettah Depot,13,45,5,0,0,9.1,5.799977698140452,3186,0.2805314045894687,Night-B,Bay-6,17,0,26.27,0,2025-05-20,0.148,1,Service
2025-08-29,KM-T131,Tripunithura Depot,25,33,9,5,2,7.6,17.926625362788023,3615,0.17543804761691,Night-A,Bay-10,22,2,27.21,0,2025-08-17,0.231,0,IBL
2025-08-29,KM-T132,Pettah Depot,42,6,20,3,0,6.6,5.223727400796234,3099,0.2608743818397491,Night-B,Bay-12,23,1,27.17,0,2025-05-30,0.141,0,Service
2025-08-29,KM-T133,Pettah Depot,36,21,19,2,0,14.4,8.596621303365334,2731,0.10641899481589008,No-Clean,Bay-7,16,0,27.08,1,2025-06-14,0.087,1,Service
2025-08-29,KM-T134,Tripunithura Depot,4,9,16,5,1,5.0,2.4774676222291374,3702,0.42331070677964255,Night-B,Bay-4,52,1,25.6,0,2025-06-16,0.318,0,IBL
2025-08-29,KM-T135,Tripunithura Depot,49,35,-9,2,1,14.5,12.068405801819067,3385,0.30028329927319763,Night-A,Bay-8,54,0,27.19,0,2025-06-08,0.425,0,IBL
2025-08-29,KM-T136,Tripunithura Depot,46,29,2,0,0,1.7,12.097541689219875,3104,0.22786568054278622,Night-A,Bay-6,55,1,27.79,0,2025-07-02,0.28,1,Standby
2025-08-29,KM-T137,Tripunithura Depot,17,-1,-8,3,2,14.6,3.482046935512728,2500,0.1650479455539784,Night-A,Bay-11,12,1,27.78,0,2025-05-23,0.378,0,IBL
2025-08-29,KM-T138,Pettah Depot,0,-4,-7,0,0,7.5,8.3169104416258,2855,0.44896319426022935,No-Clean,Bay-2,6,1,28.64,0,2025-08-22,0.357,1,IBL
2025-08-29,KM-T139,Pettah Depot,5,33,10,4,1,8.8,0.8800855796843073,3675,0.3584196493036787,Night-A,Bay-3,26,4,28.47,0,2025-04-29,0.295,0,IBL
2025-08-29,KM-T140,Pettah Depot,33,11,13,3,2,4.2,2.142753643886789,3091,0.13657508388645087,Night-B,Bay-9,3,2,26.18,0,2025-04-25,0.218,1,IBL
2025-08-30,KM-T101,Pettah Depot,-2,21,12,0,0,15.5,10.205119082848418,3931,0.2567225291805098,Night-B,Bay-12,25,1,26.36,0,2025-08-08,0.14,0,IBL
2025-08-30,KM-T102,Tripunithura Depot,22,-9,2,3,0,1.0,19.650430028043854,3639,0.22819100108063747,No-Clean,Bay-12,18,1,26.99,0,2025-08-21,0.28,0,Service
2025-08-30,KM-T103,Pettah Depot,11,17,6,4,0,5.2,9.163543687135016,3893,0.3871524775256936,No-Clean,Bay-5,30,1,27.13,0,2025-07-09,0.186,0,Service
2025-08-30,KM-T104,Tripunithura Depot,7,27,21,0,0,5.7,1.086432295749104,3760,0.2789697152632098,No-Clean,Bay-8,36,0,29.59,0,2025-05-16,0.148,0,Service
2025-08-30,KM-T105,Tripunithura Depot,28,43,8,4,0,0.4,1.333373761532677,4055,0.3281419049537883,Night-B,Bay-5,18,1,24.76,0,2025-06-25,0.165,0,Service
2025-08-30,KM-T106,Tripunithura Depot,-9,32,7,1,0,6.7,10.936723849905372,3249,0.2524249352183321,Night-A,Bay-9,8,0,25.47,0,2025-06-22,0.138,0,IBL
2025-08-30,KM-T107,Pettah Depot,30,13,11,1,0,15.5,14.011477531935002,2805,0.4165781805547927,Night-A,Bay-11,25,0,30.69,0,2025-05-18,0.196,0,Standby
2025-08-30,KM-T108,Tripunithura Depot,-28,42,34,1,0,5.9,7.961037116675376,3909,0.24239819422083128,No-Clean,Bay-1,25,2,25.2,0,2025-05-25,0.135,0,IBL
2025-08-30,KM-T109,Pettah Depot,-1,24,-3,0,0,5.5,0.18383451632250436,4058,0.487608595047766,Night-A,Bay-2,37,0,27.23,0,2025-08-04,0.371,0,IBL
2025-08-30,KM-T110,Tripunithura Depot,26,22,0,0,0,14.4,16.294781048823438,3517,0.38752957067860844,Night-A,Bay-4,13,0,28.18,0,2025-08-15,0.336,0,Standby
2025-08-30,KM-T111,Tripunithura Depot,3,18,-8,1,0,15.6,8.198721939454897,3166,0.28753754291539824,No-Clean,Bay-1,32,0,25.71,0,2025-07-05,0.301,0,IBL
2025-08-30,KM-T112,Tripunithura Depot,-14,11,12,3,2,9.2,17.311216979378305,3675,0.2896130675772396,No-Clean,Bay-2,33,2,27.14,1,2025-05-29,0.271,0,IBL
2025-08-30,KM-T113,Pettah Depot,0,-6,14,0,0,6.7,4.253587215523596,3958,0.22573739914489854,Night-A,Bay-8,36,1,27.98,0,2025-06-18,0.129,0,Service
2025-08-30,KM-T114,Tripunithura Depot,2,7,4,0,0,4.9,14.311805280856614,3883,0.4622429229558717,No-Clean,Bay-4,20,1,27.66,0,2025-08-07,0.212,1,Service
2025-08-30,KM-T115,Pettah Depot,41,4,3,0,0,0.4,14.374267446848021,2816,0.28600869615841634,Night-A,Bay-2,21,0,26.69,0,2025-08-22,0.15,1,Service
2025-08-30,KM-T116,Tripunithura Depot,63,34,-9,0,0,0.2,0.0,3391,0.31677388221140584,Night-A,Bay-7,19,1,23.86,0,2025-05-15,0.311,1,IBL
2025-08-30,KM-T117,Pettah Depot,22,58,13,1,0,1.1,11.663543368766538,3946,0.3097985313860292,Night-B,Bay-3,17,2,30.17,0,2025-06-10,0.158,0,Service
2025-08-30,KM-T118,Pettah Depot,10,-7,10,1,1,6.2,5.073787410750696,3314,0.20930628517427596,Night-B,Bay-11,29,1,27.87,1,2025-06-11,0.243,1,IBL
2025-08-30,KM-T119,Pettah Depot,8,22,14,1,0,10.9,12.850420142091973,3277,0.2909006185979425,Night-A,Bay-6,17,0,26.55,0,2025-08-04,0.152,0,Service
2025-08-30,KM-T120,Pettah Depot,59,35,-12,3,0,12.0,12.82580912784864,3402,0.21345125453642,No-Clean,Bay-11,35,2,27.74,0,2025-08-14,0.275,1,IBL
2025-08-30,KM-T121,Tripunithura Depot,44,7,1,0,0,12.4,6.267667127095141,4064,0.39890399545907873,Night-A,Bay-2,16,0,26.93,0,2025-05-10,0.34,1,Service
2025-08-30,KM-T122,Tripunithura Depot,10,-9,-2,4,0,12.8,12.90378092712563,3603,0.12133998245357543,Night-A,Bay-4,30,1,27.08,0,2025-07-23,0.242,1,IBL
2025-08-30,KM-T123,Tripunithura Depot,49,3,7,1,0,5.4,2.6942230103319558,3542,0.14722959901887836,Night-A,Bay-9,21,0,24.51,0,2025-04-28,0.102,0,Service
2025-08-30,KM-T124,Tripunithura Depot,35,42,17,2,2,0.4,5.321663428985543,3314,0.37601498584701915,No-Clean,Bay-1,23,1,28.86,0,2025-08-17,0.302,0,IBL
2025-08-30,KM-T125,Pettah Depot,27,19,28,1,0,3.9,3.988818615430074,3612,0.21316020976169558,Night-B,Bay-12,16,1,26.6,0,2025-05-07,0.125,0,Standby
2025-08-30,KM-T126,Tripunithura Depot,0,11,26,0,0,2.2,5.296740200263785,3929,0.5739126110224516,No-Clean,Bay-2,27,1,23.74,0,2025-07-03,0.251,0,Standby
2025-08-30,KM-T127,Tripunithura Depot,45,13,10,1,0,9.3,1.1374625925810826,3267,0.12163877717159305,Night-A,Bay-3,25,2,28.61,0,2025-06-02,0.093,0,Service
2025-08-30,KM-T128,Pettah Depot,-8,12,9,0,0,12.8,11.4215548921652,2929,0.45042513387932437,No-Clean,Bay-8,53,1,26.53,0,2025-08-09,0.208,0,IBL
2025-08-30,KM-T129,Pettah Depot,38,24,4,1,1,11.8,5.191810992806294,3756,0.4353112293540372,Night-A,Bay-1,20,1,23.83,0,2025-05-15,0.322,0,IBL
2025-08-30,KM-T130,Pettah Depot,12,44,4,0,0,9.1,6.333378549378014,3423,0.29236569193602746,Night-B,Bay-6,17,0,26.27,0,2025-05-20,0.152,1,Standby
2025-08-30,KM-T131,Tripunithura Depot,24,32,8,5,0,7.6,17.94578027784588,3893,0.18257187621356225,Night-A,Bay-10,22,2,27.21,0,2025-08-17,0.114,0,Service
2025-08-30,KM-T132,Pettah Depot,41,5,19,4,1,6.6,5.453428147964089,3316,0.26680150875008746,Night-B,Bay-12,23,1,27.17,0,2025-05-30,0.263,0,IBL
2025-08-30,KM-T133,Pettah Depot,35,20,18,1,0,14.4,8.860919125340766,2935,0.12511748502221193,No-Clean,Bay-7,16,0,27.08,0,2025-06-14,0.094,1,Service
2025-08-30,KM-T134,Tripunithura Depot,3,8,15,4,0,5.0,3.202667094902322,3948,0.43966642850012194,Night-B,Bay-4,52,1,25.6,0,2025-06-16,0.204,0,Service
2025-08-30,KM-T135,Tripunithura Depot,48,34,-10,2,0,14.5,11.923937386519274,3659,0.3106348299475467,Night-A,Bay-8,54,0,27.19,0,2025-06-08,0.309,0,IBL
2025-08-30,KM-T136,Tripunithura Depot,45,28,1,0,0,1.7,11.150495031379346,3304,0.23931504483948354,Night-A,Bay-6,55,1,27.79,0,2025-07-02,0.284,1,Service
2025-08-30,KM-T137,Tripunithura Depot,16,-2,-9,3,1,14.6,1.6764896740957127,2694,0.18429644057766953,Night-A,Bay-11,12,1,27.78,0,2025-05-23,0.385,0,IBL
2025-08-30,KM-T138,Pettah Depot,-1,-5,-8,0,0,7.5,9.690718269052905,3142,0.4649581958685687,No-Clean,Bay-2,6,1,28.64,0,2025-08-22,0.363,1,IBL
2025-08-30,KM-T139,Pettah Depot,4,32,9,4,2,8.8,0.6993012157888163,3877,0.37391499793955935,Night-A,Bay-3,26,4,28.47,0,2025-04-29,0.301,0,IBL
2025-08-30,KM-T140,Pettah Depot,32,10,12,3,0,4.2,1.8361841967529389,3323,0.1485348093589542,Night-B,Bay-9,3,2,26.18,0,2025-04-25,0.102,1,Standby
2025-08-31,KM-T101,Pettah Depot,-3,20,11,0,0,15.5,10.498107291183397,4170,0.27097668959127735,Night-B,Bay-12,25,1,26.36,0,2025-08-08,0.145,0,IBL
2025-08-31,KM-T102,Tripunithura Depot,21,-10,1,2,1,1.0,20.028044534372793,3872,0.2395442198205159,No-Clean,Bay-12,18,1,26.99,0,2025-08-21,0.404,0,IBL
2025-08-31,KM-T103,Pettah Depot,10,16,5,4,0,5.2,7.747110058938822,4103,0.39294395639358765,No-Clean,Bay-5,30,1,27.13,0,2025-07-09,0.188,0,Standby
2025-08-31,KM-T104,Tripunithura Depot,6,26,20,0,0,5.7,1.7396254063294134,4020,0.2851163131788015,No-Clean,Bay-8,36,0,29.59,0,2025-05-16,0.15,0,Service
2025-08-31,KM-T105,Tripunithura Depot,27,42,7,4,1,0.4,0.7778044135847488,4247,0.3344122300819179,Night-B,Bay-5,18,1,24.76,0,2025-06-25,0.287,0,IBL
2025-08-31,KM-T106,Tripunithura Depot,-10,31,6,1,0,6.7,9.635380323069793,3455,0.26914751993446484,Night-A,Bay-9,8,0,25.47,0,2025-06-22,0.144,0,IBL
2025-08-31,KM-T107,Pettah Depot,29,12,10,2,0,15.5,14.46498624448947,3007,0.42955176284509367,Night-A,Bay-11,25,0,30.69,0,2025-05-18,0.2,0,Standby
2025-08-31,KM-T108,Tripunithura Depot,-29,41,33,1,0,5.9,6.978743082420697,4101,0.2507579324088075,No-Clean,Bay-1,25,2,25.2,1,2025-05-25,0.138,0,IBL
2025-08-31,KM-T109,Pettah Depot,-2,23,-4,0,0,5.5,0.587134906567786,4272,0.49792858812254226,Night-A,Bay-2,37,0,27.23,0,2025-08-04,0.374,0,IBL
2025-08-31,KM-T110,Tripunithura Depot,25,21,-1,0,0,14.4,16.72239833040822,3803,0.40696349237774576,Night-A,Bay-4,13,0,28.18,0,2025-08-15,0.342,0,IBL
2025-08-31,KM-T111,Tripunithura Depot,2,17,-9,1,0,15.6,6.998862217275299,3382,0.2935891650100171,No-Clean,Bay-1,32,0,25.71,0,2025-07-05,0.303,0,IBL
2025-08-31,KM-T112,Tripunithura Depot,-15,10,11,3,0,9.2,17.018961763934463,3972,0.29937848804044703,No-Clean,Bay-2,33,2,27.14,0,2025-05-29,0.155,0,IBL
2025-08-31,KM-T113,Pettah Depot,-1,-7,13,0,0,6.7,5.718041527790896,4245,0.24448370731287955,Night-A,Bay-8,36,1,27.98,0,2025-06-18,0.136,0,IBL
2025-08-31,KM-T114,Tripunithura Depot,1,6,3,0,0,4.9,13.750217345483335,4155,0.4732163398652419,No-Clean,Bay-4,20,1,27.66,0,2025-08-07,0.216,0,Standby
2025-08-31,KM-T115,Pettah Depot,40,3,2,0,0,0.4,12.80655965302225,3105,0.29262290892981424,Night-A,Bay-2,21,0,26.69,0,2025-08-22,0.302,1,Standby
2025-08-31,KM-T116,Tripunithura Depot,62,33,-10,1,0,0.2,0.0,3576,0.326652050155549,Night-A,Bay-7,19,1,23.86,0,2025-05-15,0.314,1,IBL
2025-08-31,KM-T117,Pettah Depot,21,57,12,1,0,1.1,10.59168656653406,4193,0.31830698535811225,Night-B,Bay-3,17,2,30.17,0,2025-06-10,0.161,0,Service
2025-08-31,KM-T118,Pettah Depot,9,-8,9,1,0,6.2,4.900508118976799,3599,0.21469282915574123,Night-B,Bay-11,29,1,27.87,0,2025-06-11,0.125,1,Service
2025-08-31,KM-T119,Pettah Depot,7,21,13,1,1,10.9,12.396251555932384,3539,0.30920740835629795,Night-A,Bay-6,17,0,26.55,0,2025-08-04,0.278,0,IBL
2025-08-31,KM-T120,Pettah Depot,58,34,-13,4,0,12.0,13.16541098127033,3655,0.23192072423913682,No-Clean,Bay-11,35,2,27.74,1,2025-08-14,0.281,1,IBL
2025-08-31,KM-T121,Tripunithura Depot,43,6,0,1,0,12.4,6.148404653504893,4359,0.4089383445537474,Night-A,Bay-2,16,0,26.93,0,2025-05-10,0.343,1,Service
2025-08-31,KM-T122,Tripunithura Depot,9,-10,-3,4,0,12.8,13.17737474346508,3824,0.14024372764854204,Night-A,Bay-4,30,1,27.08,0,2025-07-23,0.249,1,IBL
2025-08-31,KM-T123,Tripunithura Depot,48,2,6,1,0,5.4,0.9630217068870304,3737,0.15239913706771369,Night-A,Bay-9,21,0,24.51,0,2025-04-28,0.103,0,Service
2025-08-31,KM-T124,Tripunithura Depot,34,41,16,2,0,0.4,6.816601656438779,3520,0.3895060605437416,No-Clean,Bay-1,23,1,28.86,0,2025-08-17,0.186,0,Service
2025-08-31,KM-T125,Pettah Depot,26,18,27,1,0,3.9,2.0033575950123117,3834,0.23024494184214572,Night-B,Bay-12,16,1,26.6,0,2025-05-07,0.131,0,Service
2025-08-31,KM-T126,Tripunithura Depot,-1,10,25,0,0,2.2,4.686717222765429,4182,0.5888545551355975,No-Clean,Bay-2,27,1,23.74,0,2025-07-03,0.256,0,IBL
2025-08-31,KM-T127,Tripunithura Depot,44,12,9,1,0,9.3,0.5309592043653429,3493,0.13458788597554655,Night-A,Bay-3,25,2,28.61,0,2025-06-02,0.097,0,Service
2025-08-31,KM-T128,Pettah Depot,-9,11,8,0,0,12.8,11.877459087335904,3130,0.45730861755888313,No-Clean,Bay-8,53,1,26.53,0,2025-08-09,0.21,0,IBL
2025-08-31,KM-T129,Pettah Depot,37,23,3,1,1,11.8,4.879294832130624,3969,0.44321275949838446,Night-A,Bay-1,20,1,23.83,0,2025-05-15,0.325,0,IBL
2025-08-31,KM-T130,Pettah Depot,11,43,3,0,0,9.1,6.943401719162464,3672,0.31049246260439817,Night-B,Bay-6,17,0,26.27,0,2025-05-20,0.159,1,Service
2025-08-31,KM-T131,Tripunithura Depot,23,31,7,5,0,7.6,18.83873414795465,4159,0.19864114042452613,Night-A,Bay-10,22,2,27.21,0,2025-08-17,0.12,0,Service
2025-08-31,KM-T132,Pettah Depot,40,4,18,4,1,6.6,7.2830483496801754,3561,0.27831693122220574,Night-B,Bay-12,23,1,27.17,0,2025-05-30,0.267,0,IBL
2025-08-31,KM-T133,Pettah Depot,34,19,17,1,0,14.4,7.9086027446019695,3153,0.14413398060351354,No-Clean,Bay-7,16,0,27.08,0,2025-06-14,0.1,1,Standby
2025-08-31,KM-T134,Tripunithura Depot,2,7,14,4,2,5.0,2.525671956443791,4235,0.44558153564520286,Night-B,Bay-4,52,1,25.6,0,2025-06-16,0.326,0,IBL
2025-08-31,KM-T135,Tripunithura Depot,47,33,-11,2,0,14.5,10.2673141788415,3865,0.3245484573571757,Night-A,Bay-8,54,0,27.19,0,2025-06-08,0.314,0,IBL
2025-08-31,KM-T136,Tripunithura Depot,44,27,0,0,0,1.7,10.626046895116694,3543,0.2584609733005881,Night-A,Bay-6,55,1,27.79,0,2025-07-02,0.29,1,Service
2025-08-31,KM-T137,Tripunithura Depot,15,-3,-10,2,1,14.6,1.390321037407742,2982,0.19838639508673492,Night-A,Bay-11,12,1,27.78,0,2025-05-23,0.389,0,IBL
2025-08-31,KM-T138,Pettah Depot,-2,-6,-9,0,0,7.5,7.575851974035914,3397,0.4703758544822299,No-Clean,Bay-2,6,1,28.64,0,2025-08-22,0.365,1,IBL
2025-08-31,KM-T139,Pettah Depot,3,31,8,4,0,8.8,0.9184118158232264,4122,0.3853109732915837,Night-A,Bay-3,26,4,28.47,0,2025-04-29,0.185,0,Service
2025-08-31,KM-T140,Pettah Depot,31,9,11,4,1,4.2,1.9133289826360653,3605,0.1610389873870706,Night-B,Bay-9,3,2,26.18,0,2025-04-25,0.226,1,IBL
2025-09-01,KM-T101,Pettah Depot,-4,19,10,0,0,15.5,11.379230430462922,4425,0.27823700189628986,Night-B,Bay-12,25,1,26.36,0,2025-08-08,0.147,0,IBL
2025-09-01,KM-T102,Tripunithura Depot,20,-11,0,2,0,1.0,20.72992031568071,4147,0.25468963583860676,No-Clean,Bay-12,18,1,26.99,1,2025-08-21,0.289,0,Service
2025-09-01,KM-T103,Pettah Depot,9,15,4,4,0,5.2,8.37955252530667,4350,0.4028313083051449,No-Clean,Bay-5,30,1,27.13,0,2025-07-09,0.191,0,Service
2025-09-01,KM-T104,Tripunithura Depot,5,25,19,0,0,5.7,2.029577847079262,4214,0.2915325966437087,No-Clean,Bay-8,36,0,29.59,0,2025-05-16,0.152,0,Service
2025-09-01,KM-T105,Tripunithura Depot,26,41,6,4,0,0.4,1.3617594084628823,4530,0.3437360037394284,Night-B,Bay-5,18,1,24.76,0,2025-06-25,0.17,0,Standby
2025-09-01,KM-T106,Tripunithura Depot,-11,30,5,1,0,6.7,7.730928082812877,3647,0.28851199462855365,Night-A,Bay-9,8,0,25.47,0,2025-06-22,0.151,0,IBL
2025-09-01,KM-T107,Pettah Depot,28,11,9,2,0,15.5,13.669296481494193,3231,0.44938429581593115,Night-A,Bay-11,25,0,30.69,0,2025-05-18,0.207,0,Service
2025-09-01,KM-T108,Tripunithura Depot,-30,40,32,1,1,5.9,6.794896201698817,4338,0.2629048514773985,No-Clean,Bay-1,25,2,25.2,0,2025-05-25,0.262,0,IBL
2025-09-01,KM-T109,Pettah Depot,-3,22,-5,0,0,5.5,1.6879563049903912,4484,0.5124145319695249,Night-A,Bay-2,37,0,27.23,0,2025-08-04,0.379,0,IBL
2025-09-01,KM-T110,Tripunithura Depot,24,20,-2,1,0,14.4,17.783769295281356,4100,0.4268837548556931,Night-A,Bay-4,13,0,28.18,0,2025-08-15,0.349,0,IBL
2025-09-01,KM-T111,Tripunithura Depot,1,16,-10,1,0,15.6,9.553548543177415,3672,0.30784575417644694,No-Clean,Bay-1,32,0,25.71,0,2025-07-05,0.308,0,IBL
2025-09-01,KM-T112,Tripunithura Depot,-16,9,10,3,0,9.2,16.37676711140019,4234,0.31686474579160084,No-Clean,Bay-2,33,2,27.14,1,2025-05-29,0.161,0,IBL
2025-09-01,KM-T113,Pettah Depot,-2,-8,12,0,0,6.7,4.880332095895926,4435,0.25010739171057844,Night-A,Bay-8,36,1,27.98,0,2025-06-18,0.138,0,IBL
2025-09-01,KM-T114,Tripunithura Depot,0,5,2,0,0,4.9,12.670824888383981,4438,0.48638792326998376,No-Clean,Bay-4,20,1,27.66,0,2025-08-07,0.37,0,Standby
2025-09-01,KM-T115,Pettah Depot,39,2,1,0,0,0.4,12.432379377032065,3296,0.3081489830379731,Night-A,Bay-2,21,0,26.69,0,2025-08-22,0.308,1,Service
2025-09-01,KM-T116,Tripunithura Depot,61,32,-11,1,0,0.2,0.0,3873,0.3410738431242026,Night-A,Bay-7,19,1,23.86,0,2025-05-15,0.319,1,IBL
2025-09-01,KM-T117,Pettah Depot,20,56,11,1,0,1.1,10.410301163424775,4417,0.32511369545806074,Night-B,Bay-3,17,2,30.17,0,2025-06-10,0.164,0,Service
2025-09-01,KM-T118,Pettah Depot,8,-9,8,1,1,6.2,4.406153781120082,3795,0.22128788861596463,Night-B,Bay-11,29,1,27.87,0,2025-06-11,0.247,1,IBL
2025-09-01,KM-T119,Pettah Depot,6,20,12,1,0,10.9,12.568778338855473,3820,0.3200165245276706,Night-A,Bay-6,17,0,26.55,0,2025-08-04,0.162,0,Service
2025-09-01,KM-T120,Pettah Depot,57,33,-14,4,0,12.0,13.676273970418649,3841,0.24479960052086056,No-Clean,Bay-11,35,2,27.74,0,2025-08-14,0.286,1,IBL
2025-09-01,KM-T121,Tripunithura Depot,42,5,-1,1,0,12.4,7.14427663016382,4542,0.42495382970113066,Night-A,Bay-2,16,0,26.93,0,2025-05-10,0.349,1,IBL
2025-09-01,KM-T122,Tripunithura Depot,8,-11,-4,4,1,12.8,13.432371494139678,4086,0.14967574651794344,Night-A,Bay-4,30,1,27.08,0,2025-07-23,0.372,1,IBL
2025-09-01,KM-T123,Tripunithura Depot,47,1,5,1,0,5.4,1.468610948722905,3945,0.15955117892298398,Night-A,Bay-9,21,0,24.51,0,2025-04-28,0.106,0,Service
2025-09-01,KM-T124,Tripunithura Depot,33,40,15,2,0,0.4,8.30571476476707,3807,0.4082428841355535,No-Clean,Bay-1,23,1,28.86,0,2025-08-17,0.193,0,Standby
2025-09-01,KM-T125,Pettah Depot,25,17,26,0,0,3.9,2.4393329845123577,4103,0.2379022446904851,Night-B,Bay-12,16,1,26.6,0,2025-05-07,0.133,0,Service
2025-09-01,KM-T126,Tripunithura Depot,-2,9,24,0,0,2.2,2.1544711375457437,4394,0.5960916675246936,No-Clean,Bay-2,27,1,23.74,0,2025-07-03,0.259,0,IBL
2025-09-01,KM-T127,Tripunithura Depot,43,11,8,1,0,9.3,0.0,3748,0.15180368766457797,Night-A,Bay-3,25,2,28.61,0,2025-06-02,0.103,0,Standby
2025-09-01,KM-T128,Pettah Depot,-10,10,7,0,0,12.8,13.406755638175436,3417,0.4735905480520367,No-Clean,Bay-8,53,1,26.53,0,2025-08-09,0.216,0,IBL
2025-09-01,KM-T129,Pettah Depot,36,22,2,1,0,11.8,4.82219822129457,4230,0.4521798367483923,Night-A,Bay-1,20,1,23.83,0,2025-05-15,0.358,1,Service
2025-09-01,KM-T130,Pettah Depot,10,42,2,0,0,9.1,7.67704686584376,3946,0.3236091699775808,Night-B,Bay-6,17,0,26.27,0,2025-05-20,0.313,1,Service
2025-09-01,KM-T131,Tripunithura Depot,22,30,6,5,2,7.6,16.662153062330535,4370,0.21601394693683268,Night-A,Bay-10,22,2,27.21,0,2025-08-17,0.246,1,IBL
2025-09-01,KM-T132,Pettah Depot,39,3,17,4,0,6.6,8.02468809614495,3743,0.286083816988104,Night-B,Bay-12,23,1,27.17,0,2025-05-30,0.15,0,Service
2025-09-01,KM-T133,Pettah Depot,33,18,16,1,0,14.4,7.9568830250013765,3340,0.15319328052391748,No-Clean,Bay-7,16,0,27.08,0,2025-06-14,0.104,1,Service
2025-09-01,KM-T134,Tripunithura Depot,1,6,13,5,0,5.0,2.096064512485667,4492,0.46497840095127563,Night-B,Bay-4,52,1,25.6,0,2025-06-16,0.213,0,Service
2025-09-01,KM-T135,Tripunithura Depot,46,32,-12,2,0,14.5,10.91248330421432,4045,0.3345043294621599,Night-A,Bay-8,54,0,27.19,0,2025-06-08,0.317,0,IBL
2025-09-01,KM-T136,Tripunithura Depot,43,26,-1,0,0,1.7,11.371038314730777,3745,0.2783035533013529,Night-A,Bay-6,55,1,27.79,0,2025-07-02,0.297,1,IBL
