date,train_id,depot,rs_days_from_plan,sig_days_from_plan,tel_days_from_plan,job_open_count,job_critical_count,branding_req_hours,branding_alloc_hours,mileage_km,bogie_wear_index,cleaning_slot,stabling_position,estimated_shunting_mins,prev_night_shunting_count,iot_temp_avg_c,hvac_alert,last_maintenance_date,predicted_failure_risk,manual_override_flag,assigned_status
2025-09-06,KM-T115,Pettah Depot,34.0,-3.0,-4.0,0.0,0.0,0.4,12.065813510321734,4604.0,0.3575464138502519,Night-A,Bay-2,21.0,0.0,26.69,0.0,2025-08-22,0.325,1.0,IBL
2025-09-06,KM-T116,Tripunithura Depot,56.0,27.0,-16.0,0.0,0.0,0.2,3.1470211358054527,5086.0,0.4226698544379432,Night-A,Bay-7,19.0,1.0,23.86,0.0,2025-05-15,0.348,0.0,IBL
2025-09-06,KM-T117,Pettah Depot,15.0,51.0,6.0,1.0,0.0,1.1,10.95859285364183,5724.0,0.3891573721079235,Night-B,Bay-3,17.0,2.0,30.17,0.0,2025-06-10,0.186,0.0,Service
2025-09-06,KM-T118,Pettah Depot,3.0,-14.0,3.0,2.0,1.0,6.2,3.469335968730629,4979.0,0.2941172731018325,Night-B,Bay-11,29.0,1.0,27.87,0.0,2025-06-11,0.273,1.0,IBL
2025-09-06,KM-T119,Pettah Depot,1.0,15.0,7.0,1.0,0.0,10.9,10.016938262469578,5096.0,0.3720762058770329,Night-A,Bay-6,17.0,0.0,26.55,0.0,2025-08-04,0.18,0.0,Service
2025-09-06,KM-T120,Pettah Depot,52.0,28.0,-19.0,5.0,1.0,12.0,11.134518262925498,5010.0,0.2983143643706807,No-Clean,Bay-11,35.0,2.0,27.74,0.0,2025-08-14,0.424,1.0,IBL
2025-09-06,KM-T121,Tripunithura Depot,37.0,0.0,-6.0,1.0,0.0,12.4,6.778222720304722,5897.0,0.4923950622605441,Night-A,Bay-2,16.0,0.0,26.93,0.0,2025-05-10,0.372,1.0,IBL
2025-09-06,KM-T122,Tripunithura Depot,3.0,-16.0,-9.0,4.0,0.0,12.8,11.316028949006368,5418.0,0.2322725948162861,Night-A,Bay-4,30.0,1.0,27.08,0.0,2025-07-23,0.281,1.0,IBL
2025-09-06,KM-T123,Tripunithura Depot,42.0,-4.0,0.0,1.0,0.0,5.4,6.279813069909692,5198.0,0.2277568443835483,Night-A,Bay-9,21.0,0.0,24.51,0.0,2025-04-28,0.28,0.0,Standby
2025-09-06,KM-T124,Tripunithura Depot,28.0,35.0,10.0,1.0,0.0,0.4,6.042621370162282,5140.0,0.4491182883824498,No-Clean,Bay-1,23.0,1.0,28.86,0.0,2025-08-17,0.207,0.0,Standby
2025-09-06,KM-T125,Pettah Depot,20.0,12.0,21.0,0.0,0.0,3.9,4.534428917117286,5241.0,0.3113175071106996,Night-B,Bay-12,16.0,1.0,26.6,0.0,2025-05-07,0.159,0.0,Standby
2025-09-06,KM-T126,Tripunithura Depot,-7.0,4.0,19.0,0.0,0.0,2.2,1.1766452270498935,5582.0,0.6791743693526873,No-Clean,Bay-2,27.0,1.0,23.74,0.0,2025-07-03,0.288,0.0,IBL
2025-09-06,KM-T127,Tripunithura Depot,38.0,6.0,3.0,4.0,1.0,9.3,1.6461627770593514,4896.0,0.2112657814984373,Night-A,Bay-3,25.0,2.0,28.61,0.0,2025-06-02,0.244,0.0,IBL
2025-09-06,KM-T128,Pettah Depot,-15.0,5.0,2.0,0.0,0.0,12.8,11.283313408527455,4541.0,0.537458185028451,No-Clean,Bay-8,53.0,1.0,26.53,0.0,2025-08-09,0.388,0.0,IBL
2025-09-06,KM-T129,Pettah Depot,31.0,17.0,-3.0,1.0,0.0,11.8,4.931264036742492,5326.0,0.5120221952190714,Night-A,Bay-1,20.0,1.0,23.83,0.0,2025-05-15,0.379,0.0,IBL
2025-09-06,KM-T130,Pettah Depot,5.0,37.0,-3.0,0.0,0.0,9.1,4.683633034255415,5257.0,0.3835880111328462,Night-B,Bay-6,17.0,0.0,26.27,0.0,2025-05-20,0.334,0.0,IBL
2025-09-06,KM-T131,Tripunithura Depot,17.0,25.0,1.0,5.0,1.0,7.6,17.610588131258787,5719.0,0.2869818486244401,Night-A,Bay-10,22.0,2.0,27.21,0.0,2025-08-17,0.42,1.0,IBL
2025-09-06,KM-T132,Pettah Depot,34.0,-2.0,12.0,3.0,0.0,6.6,8.361851213227073,5076.0,0.3287873386536564,Night-B,Bay-12,23.0,1.0,27.17,0.0,2025-05-30,0.165,0.0,Service
2025-09-06,KM-T133,Pettah Depot,28.0,13.0,11.0,1.0,0.0,14.4,7.126189136883045,4551.0,0.2327170773270079,No-Clean,Bay-7,16.0,0.0,27.08,0.0,2025-06-14,0.131,1.0,Service
2025-09-06,KM-T134,Tripunithura Depot,-4.0,1.0,8.0,4.0,0.0,5.0,0.7021737239441999,5792.0,0.5225497332540728,Night-B,Bay-4,52.0,1.0,25.6,0.0,2025-06-16,0.233,0.0,IBL
2025-09-06,KM-T135,Tripunithura Depot,41.0,27.0,-17.0,1.0,0.0,14.5,13.570831252789713,5088.0,0.3827161590655571,Night-A,Bay-8,54.0,0.0,27.19,0.0,2025-06-08,0.334,0.0,IBL
2025-09-06,KM-T136,Tripunithura Depot,38.0,21.0,-6.0,0.0,0.0,1.7,11.09166685531625,4992.0,0.3248360203763342,Night-A,Bay-6,55.0,1.0,27.79,0.0,2025-07-02,0.314,1.0,IBL
2025-09-06,KM-T137,Tripunithura Depot,9.0,-9.0,-16.0,2.0,1.0,14.6,3.4447092822974765,4460.0,0.2697209567818308,Night-A,Bay-11,12.0,1.0,27.78,0.0,2025-05-23,0.414,0.0,IBL
2025-09-06,KM-T138,Pettah Depot,-8.0,-12.0,-15.0,0.0,0.0,7.5,8.542605117667623,4868.0,0.5468881564550017,No-Clean,Bay-2,6.0,1.0,28.64,0.0,2025-08-22,0.391,1.0,IBL
2025-09-06,KM-T139,Pettah Depot,-3.0,25.0,2.0,4.0,2.0,8.8,3.7823984835749895,5469.0,0.4482225589526495,Night-A,Bay-3,26.0,4.0,28.47,0.0,2025-04-29,0.477,0.0,IBL
2025-09-06,KM-T140,Pettah Depot,25.0,3.0,5.0,5.0,1.0,4.2,0.0,4865.0,0.2469566576834843,Night-B,Bay-9,3.0,2.0,26.18,0.0,2025-04-25,0.256,1.0,IBL
2025-09-07,KM-T101,Pettah Depot,-10.0,13.0,4.0,0.0,0.0,15.5,12.340750403316871,5889.0,0.3616480282129006,Night-B,Bay-12,25.0,1.0,26.36,0.0,2025-08-08,0.177,0.0,IBL
2025-09-07,KM-T102,Tripunithura Depot,14.0,-17.0,-6.0,4.0,1.0,1.0,22.37365037338904,5564.0,0.3488031767794555,No-Clean,Bay-12,18.0,1.0,26.99,0.0,2025-08-21,0.442,0.0,IBL
2025-09-07,KM-T103,Pettah Depot,3.0,9.0,-2.0,5.0,1.0,5.2,6.51912767051811,5679.0,0.4950925210302166,No-Clean,Bay-5,30.0,1.0,27.13,0.0,2025-07-09,0.493,0.0,IBL
2025-09-07,KM-T104,Tripunithura Depot,-1.0,19.0,13.0,1.0,1.0,5.7,1.9877288690377293,5568.0,0.3665935357887834,No-Clean,Bay-8,36.0,0.0,29.59,0.0,2025-05-16,0.298,0.0,IBL
2025-09-07,KM-T105,Tripunithura Depot,20.0,35.0,0.0,3.0,0.0,0.4,4.761910767861768,5952.0,0.4056310776073878,Night-B,Bay-5,18.0,1.0,24.76,0.0,2025-06-25,0.342,0.0,Service
2025-09-07,KM-T106,Tripunithura Depot,-17.0,24.0,-1.0,1.0,0.0,6.7,6.401969369778637,5033.0,0.3505700380424424,Night-A,Bay-9,8.0,0.0,25.47,0.0,2025-06-22,0.323,0.0,IBL
2025-09-07,KM-T107,Pettah Depot,22.0,5.0,3.0,1.0,0.0,15.5,13.497254207262625,4614.0,0.5045031654836016,Night-A,Bay-11,25.0,0.0,30.69,0.0,2025-05-18,0.227,1.0,Service
2025-09-07,KM-T108,Tripunithura Depot,-36.0,34.0,26.0,1.0,0.0,5.9,5.71236218820083,5734.0,0.3465143445544237,No-Clean,Bay-1,25.0,2.0,25.2,0.0,2025-05-25,0.171,0.0,IBL
2025-09-07,KM-T109,Pettah Depot,-9.0,16.0,-11.0,3.0,0.0,5.5,0.5478658073050763,5927.0,0.5891711892031734,Night-A,Bay-2,37.0,0.0,27.23,0.0,2025-08-04,0.406,1.0,IBL
2025-09-07,KM-T110,Tripunithura Depot,18.0,14.0,-8.0,1.0,0.0,14.4,19.733067665719084,5573.0,0.5005169292667992,Night-A,Bay-4,13.0,0.0,28.18,0.0,2025-08-15,0.375,0.0,IBL
2025-09-07,KM-T111,Tripunithura Depot,-5.0,10.0,-16.0,2.0,0.0,15.6,7.667868556397356,5205.0,0.3748902539166542,No-Clean,Bay-1,32.0,0.0,25.71,0.0,2025-07-05,0.331,1.0,IBL
2025-09-07,KM-T112,Tripunithura Depot,-22.0,3.0,4.0,3.0,0.0,9.2,15.240642285855948,5583.0,0.3899110076784043,No-Clean,Bay-2,33.0,2.0,27.14,0.0,2025-05-29,0.186,1.0,IBL
2025-09-07,KM-T113,Pettah Depot,-8.0,-14.0,6.0,0.0,0.0,6.7,4.037012840994544,5902.0,0.3149745163171165,Night-A,Bay-8,36.0,1.0,27.98,0.0,2025-06-18,0.16,1.0,IBL
2025-09-07,KM-T114,Tripunithura Depot,-6.0,-1.0,-4.0,2.0,0.0,4.9,15.638404500664633,5923.0,0.5484587361462422,No-Clean,Bay-4,20.0,1.0,27.66,0.0,2025-08-07,0.392,0.0,IBL
2025-09-07,KM-T115,Pettah Depot,33.0,-4.0,-5.0,0.0,0.0,0.4,12.037010815647312,4814.0,0.3673347933170447,Night-A,Bay-2,21.0,0.0,26.69,0.0,2025-08-22,0.329,1.0,IBL
2025-09-07,KM-T116,Tripunithura Depot,55.0,26.0,-17.0,0.0,0.0,0.2,1.8185186067903287,5374.0,0.4364189973950297,Night-A,Bay-7,19.0,1.0,23.86,1.0,2025-05-15,0.353,0.0,IBL
2025-09-07,KM-T117,Pettah Depot,14.0,50.0,5.0,1.0,0.0,1.1,10.580240971042064,5940.0,0.4046933529241325,Night-B,Bay-3,17.0,2.0,30.17,0.0,2025-06-10,0.192,1.0,Standby
2025-09-07,KM-T118,Pettah Depot,2.0,-15.0,2.0,2.0,0.0,6.2,3.614654024056367,5189.0,0.3120966914898478,Night-B,Bay-11,29.0,1.0,27.87,0.0,2025-06-11,0.309,1.0,Service
2025-09-07,KM-T119,Pettah Depot,0.0,14.0,6.0,1.0,0.0,10.9,10.702528008767995,5304.0,0.3851711327105802,Night-A,Bay-6,17.0,0.0,26.55,0.0,2025-08-04,0.185,0.0,Service
2025-09-07,KM-T120,Pettah Depot,51.0,27.0,-20.0,5.0,1.0,12.0,10.99286967691537,5309.0,0.3180308287383833,No-Clean,Bay-11,35.0,2.0,27.74,0.0,2025-08-14,0.431,1.0,IBL
2025-09-07,KM-T121,Tripunithura Depot,36.0,-1.0,-7.0,1.0,0.0,12.4,7.648969364893126,6150.0,0.506771435550842,Night-A,Bay-2,16.0,0.0,26.93,0.0,2025-05-10,0.377,1.0,IBL
2025-09-07,KM-T122,Tripunithura Depot,2.0,-17.0,-10.0,5.0,2.0,12.8,12.264842045477987,5657.0,0.2511202046455751,Night-A,Bay-4,30.0,1.0,27.08,0.0,2025-07-23,0.408,1.0,IBL
2025-09-07,KM-T123,Tripunithura Depot,41.0,-5.0,-1.0,1.0,0.0,5.4,5.447321891679061,5492.0,0.2412546168673657,Night-A,Bay-9,21.0,0.0,24.51,0.0,2025-04-28,0.284,0.0,IBL
2025-09-07,KM-T124,Tripunithura Depot,27.0,34.0,9.0,1.0,0.0,0.4,4.636147366127821,5397.0,0.4625422059981327,No-Clean,Bay-1,23.0,1.0,28.86,0.0,2025-08-17,0.212,0.0,Service
2025-09-07,KM-T125,Pettah Depot,19.0,11.0,20.0,0.0,0.0,3.9,3.818628154375848,5448.0,0.3221602474998808,Night-B,Bay-12,16.0,1.0,26.6,0.0,2025-05-07,0.163,0.0,Service
2025-09-07,KM-T126,Tripunithura Depot,-8.0,3.0,18.0,0.0,0.0,2.2,0.9325053107405632,5863.0,0.695915554466458,No-Clean,Bay-2,27.0,1.0,23.74,0.0,2025-07-03,0.294,0.0,IBL
2025-09-07,KM-T127,Tripunithura Depot,37.0,5.0,2.0,4.0,0.0,9.3,1.6997034076748525,5119.0,0.2176702748984417,Night-A,Bay-3,25.0,2.0,28.61,0.0,2025-06-02,0.276,0.0,Standby
2025-09-07,KM-T128,Pettah Depot,-16.0,4.0,1.0,0.0,0.0,12.8,12.254922971778845,4802.0,0.5471914871450977,No-Clean,Bay-8,53.0,1.0,26.53,0.0,2025-08-09,0.392,0.0,IBL
2025-09-07,KM-T129,Pettah Depot,30.0,16.0,-4.0,1.0,0.0,11.8,3.554649738419809,5509.0,0.5222828420389527,Night-A,Bay-1,20.0,1.0,23.83,0.0,2025-05-15,0.383,0.0,IBL
2025-09-07,KM-T130,Pettah Depot,4.0,36.0,-4.0,0.0,0.0,9.1,3.2330832610067106,5476.0,0.3914437379273017,Night-B,Bay-6,17.0,0.0,26.27,0.0,2025-05-20,0.337,0.0,IBL
2025-09-07,KM-T131,Tripunithura Depot,16.0,24.0,0.0,5.0,1.0,7.6,17.611006095036927,5902.0,0.2930379290604779,Night-A,Bay-10,22.0,2.0,27.21,0.0,2025-08-17,0.423,1.0,IBL
2025-09-07,KM-T132,Pettah Depot,33.0,-3.0,11.0,3.0,1.0,6.6,8.183541101297996,5338.0,0.3434505338935006,Night-B,Bay-12,23.0,1.0,27.17,0.0,2025-05-30,0.29,0.0,IBL
2025-09-07,KM-T133,Pettah Depot,27.0,12.0,10.0,1.0,0.0,14.4,7.2470510159094434,4836.0,0.2486552415545207,No-Clean,Bay-7,16.0,0.0,27.08,0.0,2025-06-14,0.137,1.0,Service
2025-09-07,KM-T134,Tripunithura Depot,-5.0,0.0,7.0,4.0,1.0,5.0,0.0,6045.0,0.5335546812802342,Night-B,Bay-4,52.0,1.0,25.6,0.0,2025-06-16,0.357,0.0,IBL
2025-09-07,KM-T135,Tripunithura Depot,40.0,26.0,-18.0,1.0,0.0,14.5,13.185461252138806,5277.0,0.3948110179710294,Night-A,Bay-8,54.0,0.0,27.19,0.0,2025-06-08,0.338,0.0,IBL
2025-09-07,KM-T136,Tripunithura Depot,37.0,20.0,-7.0,1.0,0.0,1.7,11.972534186010328,5173.0,0.3437616086560461,Night-A,Bay-6,55.0,1.0,27.79,0.0,2025-07-02,0.32,1.0,IBL
2025-09-07,KM-T137,Tripunithura Depot,8.0,-10.0,-17.0,2.0,1.0,14.6,2.7149339991231134,4699.0,0.2838228502191508,Night-A,Bay-11,12.0,1.0,27.78,0.0,2025-05-23,0.419,0.0,IBL
2025-09-07,KM-T138,Pettah Depot,-9.0,-13.0,-16.0,0.0,0.0,7.5,8.557424349230587,5079.0,0.564904003747078,No-Clean,Bay-2,6.0,1.0,28.64,0.0,2025-08-22,0.398,1.0,IBL
2025-09-07,KM-T139,Pettah Depot,-4.0,24.0,1.0,4.0,1.0,8.8,4.792560937102144,5683.0,0.4676890416461692,Night-A,Bay-3,26.0,4.0,28.47,0.0,2025-04-29,0.484,0.0,IBL
2025-09-07,KM-T140,Pettah Depot,24.0,2.0,4.0,5.0,1.0,4.2,0.0,5066.0,0.2637005118973479,Night-B,Bay-9,3.0,2.0,26.18,0.0,2025-04-25,0.262,1.0,IBL
2025-09-08,KM-T101,Pettah Depot,-11.0,12.0,3.0,0.0,0.0,15.5,14.103740718692642,6159.0,0.3668507328474933,Night-B,Bay-12,25.0,1.0,26.36,0.0,2025-08-08,0.178,0.0,IBL
2025-09-08,KM-T102,Tripunithura Depot,13.0,-18.0,-7.0,4.0,0.0,1.0,22.249002635063995,5856.0,0.3646561953794218,No-Clean,Bay-12,18.0,1.0,26.99,0.0,2025-08-21,0.328,0.0,IBL
2025-09-08,KM-T103,Pettah Depot,2.0,8.0,-3.0,5.0,1.0,5.2,7.657744741971896,5923.0,0.5012433720220569,No-Clean,Bay-5,30.0,1.0,27.13,0.0,2025-07-09,0.495,0.0,IBL
2025-09-08,KM-T104,Tripunithura Depot,-2.0,18.0,12.0,1.0,0.0,5.7,0.836738305027156,5836.0,0.3823512574944848,No-Clean,Bay-8,36.0,0.0,29.59,0.0,2025-05-16,0.184,0.0,IBL
2025-09-08,KM-T105,Tripunithura Depot,19.0,34.0,-1.0,3.0,0.0,0.4,5.886196136192289,6187.0,0.4220677454364743,Night-B,Bay-5,18.0,1.0,24.76,0.0,2025-06-25,0.348,0.0,IBL
2025-09-08,KM-T106,Tripunithura Depot,-18.0,23.0,-2.0,1.0,0.0,6.7,7.830030146901883,5219.0,0.3596750338162643,Night-A,Bay-9,8.0,0.0,25.47,1.0,2025-06-22,0.326,0.0,IBL
2025-09-08,KM-T107,Pettah Depot,21.0,4.0,2.0,1.0,1.0,15.5,13.26076655835835,4848.0,0.5211412498267636,Night-A,Bay-11,25.0,0.0,30.69,0.0,2025-05-18,0.502,1.0,IBL
2025-09-08,KM-T108,Tripunithura Depot,-37.0,33.0,25.0,1.0,0.0,5.9,6.237975042649267,5957.0,0.3551180198313882,No-Clean,Bay-1,25.0,2.0,25.2,0.0,2025-05-25,0.174,0.0,IBL
2025-09-08,KM-T109,Pettah Depot,-10.0,15.0,-12.0,3.0,0.0,5.5,2.1591615742153394,6185.0,0.5950728175443493,Night-A,Bay-2,37.0,0.0,27.23,0.0,2025-08-04,0.408,1.0,IBL
2025-09-08,KM-T110,Tripunithura Depot,17.0,13.0,-9.0,1.0,0.0,14.4,20.699010751191324,5861.0,0.5179310831870365,Night-A,Bay-4,13.0,0.0,28.18,0.0,2025-08-15,0.381,0.0,IBL
2025-09-08,KM-T111,Tripunithura Depot,-6.0,9.0,-17.0,2.0,2.0,15.6,8.41006353646646,5483.0,0.3932711368197997,No-Clean,Bay-1,32.0,0.0,25.71,0.0,2025-07-05,0.458,1.0,IBL
2025-09-08,KM-T112,Tripunithura Depot,-23.0,2.0,3.0,3.0,0.0,9.2,14.719640346848747,5814.0,0.4061634201727233,No-Clean,Bay-2,33.0,2.0,27.14,0.0,2025-05-29,0.192,1.0,IBL
2025-09-08,KM-T113,Pettah Depot,-9.0,-15.0,5.0,0.0,0.0,6.7,4.413190392278279,6104.0,0.3337557258891803,Night-A,Bay-8,36.0,1.0,27.98,0.0,2025-06-18,0.167,1.0,IBL
2025-09-08,KM-T114,Tripunithura Depot,-7.0,-2.0,-5.0,2.0,1.0,4.9,16.98015398441623,6222.0,0.5583948428381531,No-Clean,Bay-4,20.0,1.0,27.66,1.0,2025-08-07,0.515,0.0,IBL
2025-09-08,KM-T115,Pettah Depot,32.0,-5.0,-6.0,0.0,0.0,0.4,12.306033084909007,5069.0,0.3751775789656054,Night-A,Bay-2,21.0,0.0,26.69,0.0,2025-08-22,0.331,1.0,IBL
2025-09-08,KM-T116,Tripunithura Depot,54.0,25.0,-18.0,0.0,0.0,0.2,2.1961500762232387,5559.0,0.4562445558958533,Night-A,Bay-7,19.0,1.0,23.86,0.0,2025-05-15,0.36,0.0,IBL
2025-09-08,KM-T117,Pettah Depot,13.0,49.0,4.0,1.0,0.0,1.1,11.152008025613233,6181.0,0.4206453057407788,Night-B,Bay-3,17.0,2.0,30.17,0.0,2025-06-10,0.197,1.0,Service
2025-09-08,KM-T118,Pettah Depot,1.0,-16.0,1.0,2.0,0.0,6.2,2.837417589584655,5438.0,0.3255288627972616,Night-B,Bay-11,29.0,1.0,27.87,0.0,2025-06-11,0.314,1.0,Service
2025-09-08,KM-T119,Pettah Depot,-1.0,13.0,5.0,1.0,1.0,10.9,9.967079088375952,5503.0,0.3906584316609326,Night-A,Bay-6,17.0,0.0,26.55,0.0,2025-08-04,0.307,0.0,IBL
2025-09-08,KM-T120,Pettah Depot,50.0,26.0,-21.0,5.0,1.0,12.0,10.966264571878389,5559.0,0.3244510435959553,No-Clean,Bay-11,35.0,2.0,27.74,0.0,2025-08-14,0.434,1.0,IBL
2025-09-08,KM-T121,Tripunithura Depot,35.0,-2.0,-8.0,1.0,1.0,12.4,7.629464836352261,6367.0,0.5220494573573901,Night-A,Bay-2,16.0,0.0,26.93,0.0,2025-05-10,0.503,1.0,IBL
2025-09-08,KM-T122,Tripunithura Depot,1.0,-18.0,-11.0,5.0,1.0,12.8,12.92466033142297,5927.0,0.2571784556012235,Night-A,Bay-4,30.0,1.0,27.08,0.0,2025-07-23,0.41,1.0,IBL
2025-09-08,KM-T123,Tripunithura Depot,40.0,-6.0,-2.0,1.0,0.0,5.4,4.373633232761309,5776.0,0.2569639860853373,Night-A,Bay-9,21.0,0.0,24.51,0.0,2025-04-28,0.29,0.0,IBL
2025-09-08,KM-T124,Tripunithura Depot,26.0,33.0,8.0,1.0,0.0,0.4,4.717229909028644,5691.0,0.4736293873811368,No-Clean,Bay-1,23.0,1.0,28.86,0.0,2025-08-17,0.216,0.0,Service
2025-09-08,KM-T125,Pettah Depot,18.0,10.0,19.0,0.0,0.0,3.9,3.4934654219542227,5740.0,0.3362171388591726,Night-B,Bay-12,16.0,1.0,26.6,1.0,2025-05-07,0.168,0.0,Standby
2025-09-08,KM-T126,Tripunithura Depot,-9.0,2.0,17.0,0.0,0.0,2.2,0.0,6136.0,0.7100308390822202,No-Clean,Bay-2,27.0,1.0,23.74,1.0,2025-07-03,0.299,0.0,IBL
2025-09-08,KM-T127,Tripunithura Depot,36.0,4.0,1.0,4.0,1.0,9.3,2.092337523325821,5366.0,0.2342423750713358,Night-A,Bay-3,25.0,2.0,28.61,0.0,2025-06-02,0.402,0.0,IBL
2025-09-08,KM-T128,Pettah Depot,-17.0,3.0,0.0,0.0,0.0,12.8,12.70850849528806,4994.0,0.563400029215691,No-Clean,Bay-8,53.0,1.0,26.53,0.0,2025-08-09,0.397,0.0,IBL
2025-09-08,KM-T129,Pettah Depot,29.0,15.0,-5.0,1.0,1.0,11.8,4.588530793344018,5717.0,0.5391709385532728,Night-A,Bay-1,20.0,1.0,23.83,0.0,2025-05-15,0.509,0.0,IBL
2025-09-08,KM-T130,Pettah Depot,3.0,35.0,-5.0,0.0,0.0,9.1,2.825623153715109,5743.0,0.4013353287768836,Night-B,Bay-6,17.0,0.0,26.27,0.0,2025-05-20,0.34,0.0,IBL
2025-09-08,KM-T131,Tripunithura Depot,15.0,23.0,-1.0,5.0,1.0,7.6,16.741719108048283,6188.0,0.3049370583298873,Night-A,Bay-10,22.0,2.0,27.21,0.0,2025-08-17,0.427,1.0,IBL
2025-09-08,KM-T132,Pettah Depot,32.0,-4.0,10.0,3.0,0.0,6.6,8.172673964263023,5535.0,0.3596045716569099,Night-B,Bay-12,23.0,1.0,27.17,0.0,2025-05-30,0.176,0.0,Service
2025-09-08,KM-T133,Pettah Depot,26.0,11.0,9.0,2.0,1.0,14.4,6.480930185298773,5046.0,0.2591495373476185,No-Clean,Bay-7,16.0,0.0,27.08,0.0,2025-06-14,0.261,1.0,IBL
2025-09-08,KM-T134,Tripunithura Depot,-6.0,-1.0,6.0,4.0,1.0,5.0,0.0,6229.0,0.5414036727736896,Night-B,Bay-4,52.0,1.0,25.6,0.0,2025-06-16,0.359,0.0,IBL
2025-09-08,KM-T135,Tripunithura Depot,39.0,25.0,-19.0,2.0,0.0,14.5,13.64551559358525,5495.0,0.3998989888893368,Night-A,Bay-8,54.0,0.0,27.19,0.0,2025-06-08,0.34,0.0,IBL
2025-09-08,KM-T136,Tripunithura Depot,36.0,19.0,-8.0,1.0,1.0,1.7,12.199039538125618,5440.0,0.3563072648694014,Night-A,Bay-6,55.0,1.0,27.79,0.0,2025-07-02,0.445,1.0,IBL
2025-09-08,KM-T137,Tripunithura Depot,7.0,-11.0,-18.0,3.0,1.0,14.6,0.8683609513186963,4991.0,0.2958833652115167,Night-A,Bay-11,12.0,1.0,27.78,0.0,2025-05-23,0.424,0.0,IBL
2025-09-08,KM-T138,Pettah Depot,-10.0,-14.0,-17.0,0.0,0.0,7.5,8.128769822314053,5352.0,0.5757588904360014,No-Clean,Bay-2,6.0,1.0,28.64,0.0,2025-08-22,0.402,1.0,IBL
2025-09-08,KM-T139,Pettah Depot,-5.0,23.0,0.0,4.0,1.0,8.8,3.766692831132668,5902.0,0.480691244777341,Night-A,Bay-3,26.0,4.0,28.47,0.0,2025-04-29,0.488,0.0,IBL
2025-09-08,KM-T140,Pettah Depot,23.0,1.0,3.0,5.0,1.0,4.2,0.0623313496191229,5333.0,0.280429500594171,Night-B,Bay-9,3.0,2.0,26.18,0.0,2025-04-25,0.268,1.0,IBL
2025-09-09,KM-T101,Pettah Depot,-12.0,11.0,2.0,0.0,0.0,15.5,15.888515757877736,6388.0,0.382778141855205,Night-B,Bay-12,25.0,1.0,26.36,0.0,2025-08-08,0.334,0.0,IBL
2025-09-09,KM-T102,Tripunithura Depot,12.0,-19.0,-8.0,4.0,0.0,1.0,22.262452999683287,6153.0,0.3813484406326897,No-Clean,Bay-12,18.0,1.0,26.99,0.0,2025-08-21,0.333,0.0,IBL
2025-09-09,KM-T103,Pettah Depot,1.0,7.0,-4.0,5.0,1.0,5.2,9.870135379562903,6216.0,0.5167362900780955,No-Clean,Bay-5,30.0,1.0,27.13,0.0,2025-07-09,0.501,0.0,IBL
2025-09-09,KM-T104,Tripunithura Depot,-3.0,17.0,11.0,1.0,0.0,5.7,1.2283785449160884,6070.0,0.3911893456066679,No-Clean,Bay-8,36.0,0.0,29.59,0.0,2025-05-16,0.187,0.0,IBL
2025-09-09,KM-T105,Tripunithura Depot,18.0,33.0,-2.0,3.0,1.0,0.4,6.705569404331696,6422.0,0.4310827719943887,Night-B,Bay-5,18.0,1.0,24.76,0.0,2025-06-25,0.471,0.0,IBL
2025-09-09,KM-T106,Tripunithura Depot,-19.0,22.0,-3.0,1.0,0.0,6.7,8.25391962934587,5514.0,0.3708061902583922,Night-A,Bay-9,8.0,0.0,25.47,0.0,2025-06-22,0.33,0.0,IBL
2025-09-09,KM-T107,Pettah Depot,20.0,3.0,1.0,1.0,0.0,15.5,13.721997051945008,5032.0,0.5305839013101485,Night-A,Bay-11,25.0,0.0,30.69,0.0,2025-05-18,0.386,1.0,Standby
2025-09-09,KM-T108,Tripunithura Depot,-38.0,32.0,24.0,1.0,1.0,5.9,6.526839989668953,6218.0,0.3720084084241289,No-Clean,Bay-1,25.0,2.0,25.2,1.0,2025-05-25,0.3,0.0,IBL
2025-09-09,KM-T109,Pettah Depot,-11.0,14.0,-13.0,3.0,0.0,5.5,4.273576408524132,6419.0,0.612953992072293,Night-A,Bay-2,37.0,0.0,27.23,0.0,2025-08-04,0.415,1.0,IBL
2025-09-09,KM-T110,Tripunithura Depot,16.0,12.0,-10.0,1.0,0.0,14.4,21.07417976524979,6083.0,0.5306861774351821,Night-A,Bay-4,13.0,0.0,28.18,0.0,2025-08-15,0.386,0.0,IBL
2025-09-09,KM-T111,Tripunithura Depot,-7.0,8.0,-18.0,2.0,1.0,15.6,10.028851176127327,5672.0,0.4101231074256913,No-Clean,Bay-1,32.0,0.0,25.71,0.0,2025-07-05,0.464,1.0,IBL
2025-09-09,KM-T112,Tripunithura Depot,-24.0,1.0,2.0,3.0,0.0,9.2,15.135466976304093,6099.0,0.4155839407210062,No-Clean,Bay-2,33.0,2.0,27.14,0.0,2025-05-29,0.345,1.0,IBL
2025-09-09,KM-T113,Pettah Depot,-10.0,-16.0,4.0,0.0,0.0,6.7,3.726408958426717,6332.0,0.3507329895331367,Night-A,Bay-8,36.0,1.0,27.98,0.0,2025-06-18,0.173,1.0,IBL
